,iter,epoch,training_loss,training_acc,val_loss,val_acc,unlabelled_count
53,1,54,0.21676717698574066,0.9168612923143002,0.23443926870822906,0.914733676975945,tensor(157205)
54,1,55,0.21505148708820343,0.91729081098494,0.23043294250965118,0.9155927835051546,tensor(157205)
55,1,56,0.21339726448059082,0.9175324152371749,0.22723491489887238,0.9166666666666666,tensor(157205)
56,1,57,0.21172961592674255,0.9178545542401546,0.22468607127666473,0.916881443298969,tensor(157205)
57,1,58,0.21002061665058136,0.9186599017476041,0.22259993851184845,0.9166666666666666,tensor(157205)
58,1,59,0.2082064300775528,0.9191699551689888,0.22085461020469666,0.9162371134020618,tensor(157205)
59,1,60,0.2064410001039505,0.9192504899197337,0.21867699921131134,0.9162371134020618,tensor(157205)
60,1,61,0.20469605922698975,0.9197068535072884,0.2162710726261139,0.9140893470790378,tensor(157205)
61,1,62,0.20296156406402588,0.9186867466645191,0.21391630172729492,0.9119415807560137,tensor(157205)
62,1,63,0.20135611295700073,0.9182303830769644,0.21168756484985352,0.9100085910652921,tensor(157205)
63,1,64,0.1999141424894333,0.9175861050710048,0.2096720039844513,0.9085051546391752,tensor(157205)
64,1,65,0.19852793216705322,0.9171028965665351,0.207762211561203,0.9072164948453608,tensor(157205)
65,1,66,0.19705550372600555,0.9172639660680251,0.20588064193725586,0.907860824742268,tensor(157205)
66,1,67,0.1954895257949829,0.9178008644063247,0.20423947274684906,0.9097938144329897,tensor(157205)
67,1,68,0.19395698606967926,0.9193041797535637,0.20303352177143097,0.9143041237113402,tensor(157205)
68,1,69,0.19255319237709045,0.9206464255993128,0.20204196870326996,0.9164518900343642,tensor(157205)
69,1,70,0.19124086201190948,0.9220960511127219,0.20081381499767303,0.9175257731958762,tensor(157205)
70,1,71,0.18985053896903992,0.9227134842017664,0.19907452166080475,0.9175257731958762,tensor(157205)
71,1,72,0.1882805973291397,0.9235456766261309,0.19700133800506592,0.9151632302405498,tensor(157205)
72,1,73,0.18664132058620453,0.9235725215430458,0.19554077088832855,0.9115120274914089,tensor(157205)
73,1,74,0.18511977791786194,0.923223537623151,0.24692566692829132,0.8999140893470791,tensor(157205)
74,1,75,0.18370449542999268,0.923304072373896,0.28497642278671265,0.8999140893470791,tensor(157205)
75,1,76,0.1823148876428604,0.9240288851306006,0.1954156905412674,0.9162371134020618,tensor(157205)
76,1,77,0.18060614168643951,0.9264180827360339,0.1991434097290039,0.9192439862542955,tensor(157205)
77,1,78,0.1792556643486023,0.9286730557568924,0.20174787938594818,0.9203178694158075,tensor(157205)
78,1,79,0.1778622418642044,0.9300153016026416,0.20169539749622345,0.9205326460481099,tensor(157205)
79,1,80,0.17616426944732666,0.9300958363533864,0.1999141275882721,0.9196735395189003,tensor(157205)
80,1,81,0.17463713884353638,0.9298273871842366,0.19865500926971436,0.9183848797250859,tensor(157205)
81,1,82,0.17326772212982178,0.9297468524334918,0.19804126024246216,0.9190292096219931,tensor(157205)
82,1,83,0.1715383380651474,0.9311159431961558,0.1975969821214676,0.9222508591065293,tensor(157205)
83,1,84,0.16992461681365967,0.9326192585433948,0.19658267498016357,0.9239690721649485,tensor(157205)
84,1,85,0.16847144067287445,0.9339883493060589,0.194465771317482,0.9243986254295533,tensor(157205)
85,1,86,0.16689330339431763,0.9347400069796784,0.19136133790016174,0.9231099656357389,tensor(157205)
86,1,87,0.165189728140831,0.9350889908995732,0.18793946504592896,0.9201030927835051,tensor(157205)
87,1,88,0.1635770946741104,0.9347936968135083,0.18474453687667847,0.9203178694158075,tensor(157205)
88,1,89,0.16198448836803436,0.9355185095702129,0.18215741217136383,0.9213917525773195,tensor(157205)
89,1,90,0.16025963425636292,0.9371292045851118,0.18023987114429474,0.9237542955326461,tensor(157205)
90,1,91,0.15864057838916779,0.9391694182706505,0.1787240207195282,0.9243986254295533,tensor(157205)
91,1,92,0.15698927640914917,0.93976000644278,0.2852666974067688,0.9128006872852233,tensor(157205)
92,1,93,0.1552032083272934,0.9393573326890553,0.43702012300491333,0.9108676975945017,tensor(157205)
93,1,94,0.15357254445552826,0.9390083487691605,0.5057591199874878,0.9125859106529209,tensor(157205)
94,1,95,0.1518978774547577,0.9396257818582051,0.1767612248659134,0.928479381443299,tensor(157205)
95,1,96,0.15034474432468414,0.9418807548790636,0.18045637011528015,0.9293384879725086,tensor(157205)
96,1,97,0.14873331785202026,0.9426592574695981,0.18197724223136902,0.926331615120275,tensor(157205)
97,1,98,0.14691735804080963,0.9422028938820435,0.18352879583835602,0.9241838487972509,tensor(157205)
98,1,99,0.1454709768295288,0.9418002201283187,0.1861630082130432,0.926331615120275,tensor(157205)
99,1,100,0.14351439476013184,0.9441088829830072,0.18796215951442719,0.9299828178694158,tensor(157205)
100,1,101,0.14193850755691528,0.9452900593272664,0.18609929084777832,0.9269759450171822,tensor(157205)
101,1,102,0.14004115760326385,0.9455585084964162,0.18236279487609863,0.9248281786941581,tensor(157205)
102,1,103,0.13833937048912048,0.9452363694934364,0.179438978433609,0.9239690721649485,tensor(157205)
103,1,104,0.13654004037380219,0.9464175458376957,0.17779326438903809,0.9280498281786942,tensor(157205)
104,1,105,0.13483522832393646,0.9482966900217444,0.17502525448799133,0.9280498281786942,tensor(157205)
105,1,106,0.133108451962471,0.9488335883600441,0.172298863530159,0.9254725085910653,tensor(157205)
106,1,107,0.1317128986120224,0.9485382942739792,0.1934744417667389,0.9312714776632303,tensor(157205)
107,1,108,0.13006123900413513,0.9506321977933478,0.2092529833316803,0.9314862542955327,tensor(157205)
108,1,109,0.12858889997005463,0.9504979732087729,0.21480366587638855,0.9211769759450171,tensor(157205)
109,1,110,0.12758788466453552,0.9481087756033395,0.21567603945732117,0.9252577319587629,tensor(157205)
110,1,111,0.12546752393245697,0.9507127325440928,0.2082706242799759,0.9312714776632303,tensor(157205)
111,1,112,0.12358102947473526,0.9535314488201659,0.19783751666545868,0.9293384879725086,tensor(157205)
112,1,113,0.12157589197158813,0.9540951920753805,0.18723900616168976,0.9233247422680413,tensor(157205)
113,1,114,0.12042006850242615,0.9528871708142064,0.18655912578105927,0.9291237113402062,tensor(157205)
114,1,115,0.1182328537106514,0.9556253523395345,0.1860073059797287,0.930627147766323,tensor(157205)
115,1,116,0.11675684154033661,0.9570749778529436,0.18358783423900604,0.927405498281787,tensor(157205)
116,1,117,0.11493655294179916,0.9558938015086843,0.18212254345417023,0.9256872852233677,tensor(157205)
117,1,118,0.11330902576446533,0.956296475262409,0.181058868765831,0.9321305841924399,tensor(157205)
118,1,119,0.11169029772281647,0.9583098440310327,0.1781434565782547,0.9310567010309279,tensor(157205)
119,1,120,0.1099097728729248,0.9586588279509275,0.17486169934272766,0.9267611683848798,tensor(157205)
120,1,121,0.10844630748033524,0.9576387211081582,0.1727636307477951,0.9334192439862543,tensor(157205)
121,1,122,0.10662470757961273,0.9599473839628466,0.17044863104820251,0.9336340206185567,tensor(157205)
122,1,123,0.10504312068223953,0.9606185068857211,0.16795983910560608,0.9293384879725086,tensor(157205)
123,1,124,0.103604257106781,0.9602158331319964,0.17496703565120697,0.9334192439862543,tensor(157205)
124,1,125,0.1017875075340271,0.9619875976483853,0.17993488907814026,0.9325601374570447,tensor(157205)
125,1,126,0.10007914900779724,0.9622560468175351,0.1841931939125061,0.9304123711340206,tensor(157205)
126,1,127,0.09858489036560059,0.9620412874822153,0.18870879709720612,0.9342783505154639,tensor(157205)
127,1,128,0.09697315841913223,0.9640546562508389,0.19107288122177124,0.9329896907216495,tensor(157205)
128,1,129,0.09525707364082336,0.9642425706692438,0.1929013580083847,0.9317010309278351,tensor(157205)
129,1,130,0.09371062368154526,0.9644573300045637,0.19446991384029388,0.9349226804123711,tensor(157205)
130,1,131,0.09220406413078308,0.9662290945209524,0.1939098984003067,0.930627147766323,tensor(157205)
131,1,132,0.09057123214006424,0.9659874902687177,0.19396933913230896,0.9329896907216495,tensor(157205)
132,1,133,0.08889990299940109,0.9670612869453169,0.19230395555496216,0.9325601374570447,tensor(157205)
133,1,134,0.0872938260436058,0.9674908056159566,0.19001899659633636,0.9312714776632303,tensor(157205)
134,1,135,0.0857509970664978,0.9675444954497866,0.1881268471479416,0.9351374570446735,tensor(157205)
135,1,136,0.08424302190542221,0.9688330514617057,0.18587329983711243,0.9299828178694158,tensor(157205)
136,1,137,0.0827452540397644,0.968430377707981,0.18341064453125,0.9368556701030928,tensor(157205)
137,1,138,0.08130577951669693,0.9702021422243698,0.1847354918718338,0.9250429553264605,tensor(157205)
138,1,139,0.07995133101940155,0.9695847091353252,0.1797977238893509,0.9400773195876289,tensor(157205)
139,1,140,0.07896162569522858,0.9718665270730987,0.18198619782924652,0.9209621993127147,tensor(157205)
140,1,141,0.07836370170116425,0.9686988268771308,0.181917205452919,0.9445876288659794,tensor(157205)
141,1,142,0.07876863330602646,0.9732624627526778,0.1759008914232254,0.9271907216494846,tensor(157205)
142,1,143,0.07554091513156891,0.96988000322139,0.1734999567270279,0.9332044673539519,tensor(157205)
143,1,144,0.07319885492324829,0.9719739067407587,0.1756874918937683,0.9430841924398625,tensor(157205)
144,1,145,0.07363569736480713,0.974336259429277,0.17044033110141754,0.9301975945017182,tensor(157205)
145,1,146,0.07263973355293274,0.9721349762422485,0.18454991281032562,0.9411512027491409,tensor(157205)
146,1,147,0.07095519453287125,0.9750342272690666,0.19190849363803864,0.9359965635738832,tensor(157205)
147,1,148,0.06978603452444077,0.9736382915894876,0.19932672381401062,0.9299828178694158,tensor(157205)
148,1,149,0.06968875229358673,0.972832944082038,0.20084838569164276,0.9407216494845361,tensor(157205)
149,1,150,0.06871657818555832,0.9763227832809858,0.19695846736431122,0.9271907216494846,tensor(157205)
150,1,151,0.06675519049167633,0.9746315535153419,0.2914837896823883,0.9254725085910653,tensor(157205)
151,1,152,0.06612633913755417,0.9762154036133258,0.21756842732429504,0.9467353951890034,tensor(157205)
152,1,153,0.06899760663509369,0.9780408579635446,0.23657235503196716,0.9254725085910653,tensor(157205)
153,1,154,0.07105429470539093,0.9707390405626695,0.2664640545845032,0.9417955326460481,tensor(157205)
154,1,155,0.0680251270532608,0.9770207511207752,0.26387572288513184,0.9413659793814433,tensor(157205)
155,1,156,0.06574846804141998,0.9777724087943948,0.24399763345718384,0.9297680412371134,tensor(157205)
156,1,157,0.06405333429574966,0.9740409653432123,0.22358962893486023,0.9349226804123711,tensor(157205)
157,1,158,0.061613790690898895,0.9767791468685404,0.20599067211151123,0.9441580756013745,tensor(157205)
158,1,159,0.06474483013153076,0.9803763657351481,0.2070617824792862,0.9413659793814433,tensor(157205)
159,1,160,0.06141064316034317,0.9800273818152533,0.22454053163528442,0.9301975945017182,tensor(157205)
160,1,161,0.05909920111298561,0.9769939062038603,0.2273193895816803,0.9362113402061856,tensor(157205)
161,1,162,0.057067979127168655,0.9784972215510993,0.23360705375671387,0.9426546391752577,tensor(157205)
162,1,163,0.05737005174160004,0.9802958309844031,0.2374974489212036,0.9368556701030928,tensor(157205)
163,1,164,0.05678308755159378,0.9784703766341843,0.242662250995636,0.936426116838488,tensor(157205)
164,1,165,0.05654040351510048,0.9784166868003543,0.2379152774810791,0.939647766323024,tensor(157205)
165,1,166,0.05471606180071831,0.9805374352366379,0.22769102454185486,0.939647766323024,tensor(157205)
166,1,167,0.0533888004720211,0.980483745402808,0.21850593388080597,0.9359965635738832,tensor(157205)
167,1,168,0.05284768342971802,0.9798126224799334,0.20840276777744293,0.939647766323024,tensor(157205)
168,1,169,0.052416443824768066,0.9814501624117473,0.19860050082206726,0.9409364261168385,tensor(157205)
169,1,170,0.05191750451922417,0.981933370916217,0.19245073199272156,0.935352233676976,tensor(157205)
170,1,171,0.05069250613451004,0.9811280234087676,0.18450123071670532,0.9357817869415808,tensor(157205)
171,1,172,0.05027739703655243,0.9814233174948324,0.19606749713420868,0.9439432989690721,tensor(157205)
172,1,173,0.05022362619638443,0.9832487718450511,0.21037819981575012,0.9355670103092784,tensor(157205)
173,1,174,0.04937538504600525,0.980430055568978,0.22241804003715515,0.9377147766323024,tensor(157205)
174,1,175,0.0487028993666172,0.9813159378271724,0.2340884655714035,0.9439432989690721,tensor(157205)
175,1,176,0.04879385232925415,0.9835709108480309,0.24122032523155212,0.9379295532646048,tensor(157205)
176,1,177,0.04745258018374443,0.981960215833132,0.25083035230636597,0.9334192439862543,tensor(157205)
177,1,178,0.04709528759121895,0.9817991463316421,0.24786406755447388,0.9420103092783505,tensor(157205)
178,1,179,0.046620432287454605,0.9844567931062254,0.25121453404426575,0.9355670103092784,tensor(157205)
179,1,180,0.04529458284378052,0.9836246006818609,0.2530292570590973,0.9297680412371134,tensor(157205)
180,1,181,0.04486815258860588,0.9822823548361118,0.2398051917552948,0.9405068728522337,tensor(157205)
181,1,182,0.04418134316802025,0.9849400016106951,0.2339603751897812,0.9370704467353952,tensor(157205)
182,1,183,0.04318369925022125,0.9840541193525006,0.22831930220127106,0.9362113402061856,tensor(157205)
183,1,184,0.04290352389216423,0.9832487718450511,0.22292517125606537,0.9413659793814433,tensor(157205)
184,1,185,0.042521603405475616,0.9852352956967598,0.21758811175823212,0.9370704467353952,tensor(157205)
185,1,186,0.041532207280397415,0.9838393600171808,0.21267786622047424,0.9377147766323024,tensor(157205)
186,1,187,0.04088618606328964,0.9844567931062254,0.20844657719135284,0.9417955326460481,tensor(157205)
187,1,188,0.040609974414110184,0.9861211779549542,0.21251310408115387,0.9323453608247423,tensor(157205)
188,1,189,0.03991788625717163,0.9848326219430351,0.21333284676074982,0.9329896907216495,tensor(157205)
189,1,190,0.039270710200071335,0.9855305897828246,0.20538277924060822,0.9355670103092784,tensor(157205)
190,1,191,0.03896687924861908,0.986523851708679,0.21832241117954254,0.9310567010309279,tensor(157205)
191,1,192,0.03845318779349327,0.98496684652761,0.20107756555080414,0.9370704467353952,tensor(157205)
192,1,193,0.037736620754003525,0.9861480228718692,0.1983305662870407,0.9375,tensor(157205)
193,1,194,0.037299029529094696,0.986523851708679,0.20128233730793,0.9329896907216495,tensor(157205)
194,1,195,0.0378340408205986,0.9856111245335696,0.291687935590744,0.9514604810996563,tensor(157205)
195,1,196,0.04958852380514145,0.9852084507798449,0.36033836007118225,0.9231099656357389,tensor(157205)
196,1,197,0.050937920808792114,0.9807253496550428,0.4004943370819092,0.9248281786941581,tensor(157205)
197,1,198,0.05627800151705742,0.9813159378271724,0.41335082054138184,0.9506013745704467,tensor(157205)
198,1,199,0.05992019921541214,0.986523851708679,0.38719338178634644,0.9390034364261168,tensor(157205)
199,1,200,0.0487658865749836,0.9871681297146385,0.42904528975486755,0.9143041237113402,tensor(157205)
200,1,201,0.04818914085626602,0.9798663123137634,0.3185487985610962,0.9456615120274914,tensor(157205)
201,1,202,0.03817490115761757,0.987839252637513,0.28862205147743225,0.9471649484536082,tensor(157205)
202,1,203,0.0393887534737587,0.9878124077205981,0.26104333996772766,0.927405498281787,tensor(157205)
203,1,204,0.04251191392540932,0.9816380768301523,0.2386825978755951,0.9355670103092784,tensor(157205)
204,1,205,0.04061640053987503,0.9856916592843146,0.23909258842468262,0.9467353951890034,tensor(157205)
205,1,206,0.04237232729792595,0.9875439585514483,0.23658962547779083,0.9422250859106529,tensor(157205)
206,1,207,0.03640694171190262,0.9880540119728329,0.2501739263534546,0.9278350515463918,tensor(157205)
207,1,208,0.037941768765449524,0.9830071675928163,0.25244462490081787,0.9390034364261168,tensor(157205)
208,1,209,0.035071179270744324,0.9870070602131487,0.2643360197544098,0.948668384879725,tensor(157205)
209,1,210,0.03723842278122902,0.9883493060588977,0.26587238907814026,0.9413659793814433,tensor(157205)
210,1,211,0.03466955944895744,0.9884835306434726,0.27336516976356506,0.9312714776632303,tensor(157205)
211,1,212,0.0362699031829834,0.9851279160290999,0.27493032813072205,0.9387886597938144,tensor(157205)
212,1,213,0.03374024108052254,0.9882419263912379,0.2802598774433136,0.9463058419243986,tensor(157205)
213,1,214,0.03486289829015732,0.9891009637325172,0.27772998809814453,0.9377147766323024,tensor(157205)
214,1,215,0.032632846385240555,0.9884835306434726,0.2820509970188141,0.9293384879725086,tensor(157205)
215,1,216,0.033609479665756226,0.9862017127056992,0.2756085693836212,0.9362113402061856,tensor(157205)
216,1,217,0.03185093030333519,0.9889130493141124,0.2727513909339905,0.9424398625429553,tensor(157205)
217,1,218,0.03272109478712082,0.9898526214061367,0.27314555644989014,0.9340635738831615,tensor(157205)
218,1,219,0.03108411282300949,0.9891009637325172,0.275880366563797,0.9276202749140894,tensor(157205)
219,1,220,0.031596116721630096,0.9872755093822985,0.26623013615608215,0.9390034364261168,tensor(157205)
220,1,221,0.03034367971122265,0.9896647069877319,0.265046626329422,0.9415807560137457,tensor(157205)
221,1,222,0.03075178898870945,0.9898257764892218,0.264900803565979,0.9359965635738832,tensor(157205)
222,1,223,0.030055537819862366,0.9889667391479423,0.26457276940345764,0.9329896907216495,tensor(157205)
223,1,224,0.030145205557346344,0.9882956162250678,0.26122209429740906,0.9411512027491409,tensor(157205)
224,1,225,0.029497655108571053,0.9900942256583716,0.2599174976348877,0.9413659793814433,tensor(157205)
225,1,226,0.029271986335515976,0.9901747604091166,0.25978702306747437,0.9347079037800687,tensor(157205)
226,1,227,0.028918784111738205,0.9889398942310273,0.2590959668159485,0.9349226804123711,tensor(157205)
227,1,228,0.028660815209150314,0.9890741188156023,0.25790542364120483,0.9413659793814433,tensor(157205)
228,1,229,0.0284018162637949,0.9902016053260315,0.25852885842323303,0.9398625429553265,tensor(157205)
229,1,230,0.028059715405106544,0.9902552951598614,0.2612740397453308,0.9336340206185567,tensor(157205)
230,1,231,0.02783866599202156,0.9893157230678371,0.2622901201248169,0.9342783505154639,tensor(157205)
231,1,232,0.027465807273983955,0.9896915519046469,0.26206621527671814,0.9390034364261168,tensor(157205)
232,1,233,0.027333583682775497,0.9907116587474162,0.26269346475601196,0.9375,tensor(157205)
233,1,234,0.026920216158032417,0.9907385036643311,0.2652829587459564,0.9340635738831615,tensor(157205)
234,1,235,0.026844963431358337,0.9898257764892218,0.2631055414676666,0.9357817869415808,tensor(157205)
235,1,236,0.02644076757133007,0.9905505892459263,0.26089730858802795,0.9402920962199313,tensor(157205)
236,1,237,0.02637653425335884,0.9912754020026308,0.26169872283935547,0.9359965635738832,tensor(157205)
237,1,238,0.025988740846514702,0.9904432095782664,0.26196691393852234,0.9344931271477663,tensor(157205)
238,1,239,0.025865985080599785,0.9901210705752865,0.2591731548309326,0.9379295532646048,tensor(157205)
239,1,240,0.025578690692782402,0.991060642667311,0.2585134208202362,0.938573883161512,tensor(157205)
240,1,241,0.02538171410560608,0.9910874875842259,0.25901487469673157,0.936426116838488,tensor(157205)
241,1,242,0.025223663076758385,0.9904700544951813,0.26154181361198425,0.9379295532646048,tensor(157205)
242,1,243,0.024896666407585144,0.9911411774180559,0.264401912689209,0.9394329896907216,tensor(157205)
243,1,244,0.024737760424613953,0.9913827816702907,0.2677755355834961,0.9377147766323024,tensor(157205)
244,1,245,0.024517061188817024,0.9909264180827361,0.2707262635231018,0.9375,tensor(157205)
245,1,246,0.024332521483302116,0.990980107916566,0.27336055040359497,0.9398625429553265,tensor(157205)
246,1,247,0.02415001392364502,0.9916512308394405,0.27646392583847046,0.9383591065292096,tensor(157205)
247,1,248,0.023927025496959686,0.9914633164210357,0.27961984276771545,0.9370704467353952,tensor(157205)
248,1,249,0.023766271770000458,0.990980107916566,0.28155335783958435,0.9379295532646048,tensor(157205)
249,2,1,0.02134435996413231,0.9926256794909611,0.2840311527252197,0.9375,tensor(146994)
250,2,2,0.02097650244832039,0.9926046100037925,0.2868700921535492,0.9366408934707904,tensor(146994)
251,2,3,0.02057008445262909,0.9924360541064431,0.28911924362182617,0.9366408934707904,tensor(146994)
252,2,4,0.02018173784017563,0.992899582824154,0.2914394736289978,0.9379295532646048,tensor(146994)
253,2,5,0.019913677126169205,0.9933631115418651,0.29416969418525696,0.9375,tensor(146994)
254,2,6,0.019717693328857422,0.993236694618853,0.2982257604598999,0.9381443298969072,tensor(146994)
255,2,7,0.01955565996468067,0.9933420420546963,0.30138441920280457,0.9377147766323024,tensor(146994)
256,2,8,0.019382037222385406,0.9934473894905398,0.3036040663719177,0.9372852233676976,tensor(146994)
257,2,9,0.019178790971636772,0.9935105979520459,0.30361002683639526,0.9372852233676976,tensor(146994)
258,2,10,0.01895884796977043,0.993299903080359,0.30290424823760986,0.9381443298969072,tensor(146994)
259,2,11,0.01873399131000042,0.9937002233365639,0.3023678660392761,0.9390034364261168,tensor(146994)
260,2,12,0.018536277115345,0.9938477097467447,0.3023378551006317,0.9379295532646048,tensor(146994)
261,2,13,0.018347742035984993,0.9934684589777085,0.302379846572876,0.9383591065292096,tensor(146994)
262,2,14,0.018179845064878464,0.9934473894905398,0.302452951669693,0.9387886597938144,tensor(146994)
263,2,15,0.01802191324532032,0.9937212928237327,0.3029553294181824,0.9390034364261168,tensor(146994)
264,2,16,0.01786322519183159,0.9936159453878892,0.30369287729263306,0.9377147766323024,tensor(146994)
265,2,17,0.017721856012940407,0.9934895284648771,0.30413225293159485,0.9372852233676976,tensor(146994)
266,2,18,0.017584318295121193,0.9937212928237327,0.3046013414859772,0.9375,tensor(146994)
267,2,19,0.017453700304031372,0.9939109182082508,0.305442750453949,0.9366408934707904,tensor(146994)
268,2,20,0.017311448231339455,0.9936580843622266,0.30619537830352783,0.936426116838488,tensor(146994)
269,2,21,0.01717282459139824,0.993637014875058,0.30691540241241455,0.9370704467353952,tensor(146994)
270,2,22,0.0170360766351223,0.9938898487210821,0.3080397844314575,0.9366408934707904,tensor(146994)
271,2,23,0.01690525934100151,0.9938687792339135,0.30931469798088074,0.9355670103092784,tensor(146994)
272,2,24,0.01678510755300522,0.9938055707724074,0.31017568707466125,0.9359965635738832,tensor(146994)
273,2,25,0.01666703075170517,0.9938898487210821,0.31092238426208496,0.9362113402061856,tensor(146994)
274,2,26,0.016554249450564384,0.9939951961569256,0.31184902787208557,0.9357817869415808,tensor(146994)
275,2,27,0.01643678918480873,0.9939530571825882,0.3126145303249359,0.9357817869415808,tensor(146994)
276,2,28,0.016321957111358643,0.9938477097467447,0.3132059574127197,0.936426116838488,tensor(146994)
277,2,29,0.016208257526159286,0.994100543592769,0.31401684880256653,0.9366408934707904,tensor(146994)
278,2,30,0.016094950959086418,0.9941426825671064,0.3148882985115051,0.936426116838488,tensor(146994)
279,2,31,0.01598682813346386,0.9941426825671064,0.31561118364334106,0.9362113402061856,tensor(146994)
280,2,32,0.015881337225437164,0.9943323079516244,0.3165227174758911,0.9362113402061856,tensor(146994)
